recordId,publicSlug,titleRu,field,currentStatus,valueToConfirm,note
work_38ae0a6796e12026,dom-u-pruda-sredi-beryoz-38ae0a67,Дом у пруда среди берёз,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_38ae0a6796e12026,dom-u-pruda-sredi-beryoz-38ae0a67,Дом у пруда среди берёз,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_38ae0a6796e12026,dom-u-pruda-sredi-beryoz-38ae0a67,Дом у пруда среди берёз,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,creationDate,unknown,,Укажите год или диапазон создания.
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,materialsTechniques,unknown,,Укажите основу и технику.
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,dimensions,unknown,,Укажите размеры в сантиметрах и порядок осей.
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_550dd44ad5709fe5,doroga-k-selskoy-tserkvi-550dd44a,Дорога к сельской церкви,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_48186a40ed50b60c,dubovaya-roshcha-48186a40,Дубовая роща,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_48186a40ed50b60c,dubovaya-roshcha-48186a40,Дубовая роща,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_48186a40ed50b60c,dubovaya-roshcha-48186a40,Дубовая роща,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_48186a40ed50b60c,dubovaya-roshcha-48186a40,Дубовая роща,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_48186a40ed50b60c,dubovaya-roshcha-48186a40,Дубовая роща,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_48186a40ed50b60c,dubovaya-roshcha-48186a40,Дубовая роща,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_48186a40ed50b60c,dubovaya-roshcha-48186a40,Дубовая роща,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_48186a40ed50b60c,dubovaya-roshcha-48186a40,Дубовая роща,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_48186a40ed50b60c,dubovaya-roshcha-48186a40,Дубовая роща,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_b0f012f3325598c4,dubovaya-roshcha-b0f012f3,Дубовая роща,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_b0f012f3325598c4,dubovaya-roshcha-b0f012f3,Дубовая роща,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_b0f012f3325598c4,dubovaya-roshcha-b0f012f3,Дубовая роща,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
